team,season,Player,Age,Pos,G,MP,PER,OWS,DWS,WS,OBPM,DBPM,BPM,VORP
CHI,2022,Jordan Bell,27,C,1,2,29.9,0,0,0,-8.1,10.8,2.7,0
CLE,2022,Darius Garland,22,PG,68,2430,19,3.8,2.5,6.3,3.4,-0.8,2.6,2.8
CLE,2022,Evan Mobley,20,PF,69,2331,16.1,1.5,3.7,5.2,-0.9,1.5,0.6,1.5
CLE,2022,Isaac Okoro,21,SF,67,1981,10.4,2.4,1.9,4.2,-2.4,0.7,-1.7,0.1
CLE,2022,Lauri Markkanen,24,SF,61,1878,14.7,2.7,2.3,5,0.4,-0.1,0.4,1.1
CLE,2022,Jarrett Allen,23,C,56,1810,23,5.4,3,8.5,2.7,1.2,3.9,2.7
CLE,2022,Kevin Love,33,C,74,1665,19.6,3.2,2.5,5.7,4.4,0.1,4.5,2.7
CLE,2022,Cedi Osman,26,SF,66,1462,13.3,1.3,1.6,2.9,-0.3,0.5,0.2,0.8
CLE,2022,Lamar Stevens,24,PF,63,1015,11.3,0.4,1.2,1.6,-3.2,0.3,-2.9,-0.2
CLE,2022,Dean Wade,25,PF,51,980,10.1,1.1,1.1,2.3,-1.9,1.3,-0.6,0.4
CLE,2022,Ricky Rubio,31,PG,34,970,14,-0.1,1.4,1.3,-1,1.2,0.2,0.5
CLE,2022,Caris LeVert,27,SG,19,567,12.4,0.1,0.6,0.7,-2.1,-1.1,-3.1,-0.2
CLE,2022,Brandon Goodwin,26,PG,36,502,11.8,0.1,0.7,0.7,-2.6,1.1,-1.6,0.1
CLE,2022,Dylan Windler,25,SF,50,459,8.8,0.2,0.6,0.8,-3,1.2,-1.7,0
CLE,2022,Rajon Rondo,35,PG,21,409,13.9,0.5,0.5,1,-0.7,1,0.3,0.2
CLE,2022,Collin Sexton,23,SG,11,316,11.2,-0.4,0.3,-0.1,-3.5,-0.7,-4.1,-0.2
CLE,2022,Denzel Valentine,28,SG,22,204,8.4,-0.1,0.2,0.2,-2.7,0.3,-2.4,0
CLE,2022,Ed Davis,32,C,31,201,9.3,0.2,0.3,0.5,-4.2,2.5,-1.8,0
CLE,2022,Moses Brown,22,C,14,176,21.4,0.4,0.3,0.8,-0.2,-1.7,-1.9,0
CLE,2022,Kevin Pangos,29,PG,24,166,6.5,-0.1,0.1,0.1,-4.7,-1.4,-6.1,-0.2
CLE,2022,RJ Nembhard Jr.,22,SG,14,63,8,0,0,0,-4.4,-1.5,-6,-0.1
CLE,2022,Tacko Fall,26,C,11,59,11.3,-0.1,0.1,0.1,-4.1,0.8,-3.4,0
CLE,2022,Justin Anderson,28,SF,3,47,10.7,0.1,0,0.1,-3,0.4,-2.6,0
CLE,2022,Luke Kornet,26,C,2,15,8.7,0,0,0,-6.7,-3.2,-9.9,0
CLE,2022,Tre Scott,25,SF,2,11,20.4,0,0,0,-4.8,1.8,-3,0
CLE,2022,Malik Newman,24,PG,1,8,28.6,0,0,0,6.3,0.1,6.4,0
CLE,2022,Tim Frazier,31,PG,2,8,-10.3,-0.1,0,0,-17.8,-5.8,-23.6,0
DAL,2022,Dorian Finney-Smith,28,PF,80,2644,12.5,3.4,3.2,6.6,0.1,0.7,0.8,1.9
DAL,2022,Jalen Brunson,25,SG,79,2524,17.1,4.9,2.7,7.5,0.9,0,0.9,1.9
DAL,2022,Luka Dončić,22,PG,65,2301,25.1,3.8,3.8,7.6,6.4,1.8,8.2,5.9
DAL,2022,Reggie Bullock,30,SF,68,1902,9.2,1.2,2,3.2,-1.4,0,-1.4,0.3
DAL,2022,Dwight Powell,30,C,82,1798,18.1,6,2.2,8.2,0.4,0.5,0.9,1.3
DAL,2022,Maxi Kleber,30,PF,59,1450,11,0.7,2.3,3,-1.6,1.2,-0.4,0.6
DAL,2022,Tim Hardaway Jr.,29,SG,42,1245,12.7,0.5,1.5,2,-0.4,0.2,-0.2,0.6
DAL,2022,Josh Green,21,SG,67,1039,11.9,1,1.4,2.4,-2.4,1.4,-1,0.3
DAL,2022,Kristaps Porziņģis,26,PF,34,1002,21.8,1.6,1.8,3.4,2.2,0.8,3,1.3
DAL,2022,Frank Ntilikina,23,SG,58,685,10.4,0.1,0.9,0.9,-2.8,0.9,-1.9,0
DAL,2022,Spencer Dinwiddie,28,PG,23,650,19,1.8,0.7,2.5,2.8,0.1,2.9,0.8
DAL,2022,Sterling Brown,26,SG,49,628,8.4,-0.1,0.9,0.8,-3.4,0.5,-2.9,-0.1
DAL,2022,Trey Burke,29,PG,42,441,10,-0.4,0.4,0,-3.6,-1.4,-5,-0.3
DAL,2022,Marquese Chriss,24,PF,34,346,14.8,0.2,0.6,0.8,-3.8,0,-3.8,-0.2
DAL,2022,Dāvis Bertāns,29,PF,22,306,11.2,0.2,0.4,0.6,-0.4,-0.3,-0.6,0.1
DAL,2022,Willie Cauley-Stein,28,C,18,177,8.4,0,0.2,0.2,-4.1,0.9,-3.1,0
DAL,2022,Moses Brown,22,C,26,169,15.5,0.1,0.3,0.4,-4.7,-0.2,-4.8,-0.1
DAL,2022,Theo Pinson,26,SF,19,148,11.9,0.2,0.2,0.4,-1.5,1,-0.5,0.1
DAL,2022,Boban Marjanović,33,C,23,128,18.5,-0.1,0.2,0.1,-3.2,-1.2,-4.4,-0.1
DAL,2022,Brandon Knight,30,PG,5,65,13,0.1,0.1,0.1,-2.7,-1.9,-4.6,0
DAL,2022,Carlik Jones,24,PG,3,19,-4,-0.2,0,-0.1,-13,-4.3,-17.3,-0.1
DAL,2022,George King,28,SF,4,19,-12.3,-0.1,0,-0.1,-16.5,-3.5,-20.1,-0.1
DAL,2022,Eugene Omoruyi,24,SF,4,18,17,0.1,0,0.1,3.3,0.7,4,0
DAL,2022,Charlie Brown Jr.,24,SG,3,15,5.1,-0.1,0,0,-7.7,5.1,-2.6,0
DAL,2022,Isaiah Thomas,32,PG,1,13,12.6,0,0,0,-0.6,-3.7,-4.2,0
DAL,2022,Moses Wright,23,PF,3,13,17.3,0,0,0,0.3,-0.6,-0.3,0
DAL,2022,JaQuori McLaughlin,24,PG,4,11,-2.9,0,0,0,-9.4,-4.2,-13.6,0
DEN,2022,Nikola Jokić,26,C,74,2476,32.8,10.8,4.5,15.2,9.2,4.5,13.7,9.8
DEN,2022,Aaron Gordon,26,PF,75,2376,15.3,3.2,2,5.2,0.5,-1.1,-0.6,0.9
DEN,2022,Will Barton,31,SG,71,2277,13.4,1.2,1.9,3.2,0.4,-0.9,-0.5,0.9
DEN,2022,Monte Morris,26,PG,75,2239,14.7,3.9,1.5,5.4,0.8,-0.8,0,1.1
DEN,2022,Jeff Green,35,PF,75,1849,12.5,2.7,1.2,3.9,-1.2,-1.3,-2.5,-0.2
DEN,2022,Austin Rivers,29,SG,67,1480,7.2,0.1,1.1,1.2,-3.5,-0.3,-3.8,-0.7
DEN,2022,Bones Hyland,21,SG,69,1310,14.4,1.1,1.3,2.4,0.3,-0.7,-0.4,0.5
DEN,2022,Facundo Campazzo,30,PG,65,1184,11.1,0.6,1.3,2,-2.1,1.3,-0.8,0.4
DEN,2022,JaMychal Green,31,PF,67,1085,14.1,1.2,1.4,2.7,-2,0.1,-1.8,0
DEN,2022,Zeke Nnaji,21,PF,41,698,13.5,1.2,0.6,1.8,-0.7,-1.6,-2.2,0
DEN,2022,Davon Reed,26,SG,48,668,12.2,0.9,0.7,1.6,-0.6,0.3,-0.3,0.3
DEN,2022,Bryn Forbes,28,SG,35,610,10.6,0.5,0.2,0.7,-1.1,-3.2,-4.3,-0.4
DEN,2022,DeMarcus Cousins,31,C,31,431,17.6,-0.2,0.8,0.6,-2.8,-0.2,-3.1,-0.1
DEN,2022,PJ Dozier,25,SG,18,340,8.7,-0.1,0.4,0.3,-3,1,-2,0
DEN,2022,Michael Porter Jr.,23,SF,9,265,7.5,-0.5,0.3,-0.2,-3.9,0.5,-3.5,-0.1
DEN,2022,Vlatko Čančar,24,PF,15,176,12.7,0.3,0.1,0.4,-0.9,-0.9,-1.7,0
DEN,2022,Markus Howard,22,SG,31,176,16.1,0.1,0.2,0.3,0.8,-2,-1.2,0
DEN,2022,Bol Bol,22,PF,14,81,13.5,0,0.1,0.1,-0.5,-0.4,-1,0
DEN,2022,Petr Cornelie,26,PF,13,38,9.6,-0.1,0,0,-6.1,-2.7,-8.8,-0.1
DEN,2022,Rayjon Tucker,24,SG,3,29,13.6,0.1,0,0.1,0.6,1.3,1.9,0
DEN,2022,James Ennis III,31,SF,3,14,3.7,0,0,0,-7.2,-4,-11.1,0
DEN,2022,Carlik Jones,24,PG,2,4,8.9,0,0,0,-3,-3.7,-6.7,0
DET,2022,Saddiq Bey,22,SF,82,2704,14,2.4,1.6,4,0.9,-1.2,-0.3,1.2
DET,2022,Cade Cunningham,20,SG,64,2088,13.1,-2.4,1.9,-0.5,-1.1,-0.5,-1.6,0.2
DET,2022,Isaiah Stewart,20,C,71,1816,14,1.6,1.8,3.4,-2.5,-0.8,-3.3,-0.6
DET,2022,Killian Hayes,20,PG,66,1647,9.3,-1,1.5,0.5,-4.3,0.8,-3.5,-0.6
DET,2022,Cory Joseph,30,PG,65,1600,11.4,1.7,0.8,2.5,-2,-0.1,-2.1,0
DET,2022,Jerami Grant,27,PF,47,1500,16.1,1.2,1.1,2.3,1.4,-0.2,1.2,1.2
DET,2022,Hamidou Diallo,23,SG,58,1269,15.7,0.6,1.5,2.1,-1.2,0.7,-0.5,0.5
DET,2022,Frank Jackson,23,PG,53,1164,10.6,0.3,0.4,0.7,-1.8,-1.7,-3.5,-0.4
DET,2022,Trey Lyles,26,PF,51,990,16.7,1.3,0.9,2.2,0.5,-0.4,0,0.5
DET,2022,Kelly Olynyk,30,C,40,764,16.7,0.8,0.8,1.6,0.5,1,1.6,0.7
DET,2022,Rodney McGruder,30,SG,51,754,11.6,0.7,0.4,1.2,-0.7,-0.7,-1.4,0.1
DET,2022,Josh Jackson,24,SF,39,707,9.9,-0.4,0.6,0.2,-3.5,-0.2,-3.7,-0.3
DET,2022,Saben Lee,22,PG,37,604,13.8,0.3,0.7,0.9,-1.9,1.5,-0.4,0.2
DET,2022,Marvin Bagley III,22,PF,18,490,17.7,0.7,0.4,1.1,0.4,-0.9,-0.6,0.2
DET,2022,Luka Garza,23,C,32,389,15.6,0.5,0.2,0.8,-0.5,-2,-2.5,-0.1
DET,2022,Isaiah Livers,23,SF,19,383,11.1,0.4,0.3,0.7,-1.3,-0.2,-1.5,0
DET,2022,Braxton Key,24,SF,9,191,13.9,0,0.3,0.2,-3.7,0.5,-3.2,-0.1
DET,2022,Jamorko Pickett,24,PF,13,176,7.6,0,0.1,0.1,-2.8,-2.1,-5,-0.1
DET,2022,Cassius Stanley,22,SG,9,155,8,0,0.1,0.1,-4.9,-1,-5.8,-0.2
DET,2022,Derrick Walton,26,PG,3,108,5.9,-0.3,0.1,-0.2,-5.3,1,-4.3,-0.1
DET,2022,Justin Robinson,24,PG,5,91,4.9,-0.1,0,-0.1,-4.7,-2.3,-6.9,-0.1
DET,2022,Carsen Edwards,23,SG,4,79,5.5,-0.1,0,-0.1,-6,-3.4,-9.3,-0.1
DET,2022,Micah Potter,23,C,3,31,13.6,0,0,0,-4,-3,-7.1,0
DET,2022,Cheick Diallo,25,C,3,31,12.3,0,0,0.1,-4.2,-3.3,-7.5,0
DET,2022,Deividas Sirvydis,21,SG,3,27,0.1,-0.1,0.1,-0.1,-10.8,2.2,-8.7,0
DET,2022,Trayvon Palmer,27,SG,1,17,-5.7,-0.1,0,0,-13.1,-1.8,-15,-0.1
DET,2022,Jaysean Paige,27,PG,1,7,-22.2,-0.1,0,-0.1,-25,-6.5,-31.5,0
GSW,2022,Andrew Wiggins,26,SF,73,2330,15,1.8,3.4,5.1,0.3,0.1,0.4,1.4
GSW,2022,Jordan Poole,22,SG,76,2283,16.1,3.1,2.9,6,1.3,-0.3,1,1.7
GSW,2022,Stephen Curry,33,PG,64,2211,21.4,4.6,3.4,8,5.4,0.4,5.8,4.4
GSW,2022,Kevon Looney,25,C,82,1732,15.7,3.5,3.2,6.8,-0.9,1.7,0.9,1.3
GSW,2022,Otto Porter Jr.,28,PF,63,1396,15.9,2.2,2.7,4.9,1,2.1,3.1,1.8
GSW,2022,Draymond Green,31,PF,46,1329,14.3,0.8,2.8,3.6,-1.4,4.6,3.2,1.8
GSW,2022,Damion Lee,29,SG,63,1256,10.9,0.9,1.8,2.7,-2.4,0.4,-2,0
GSW,2022,Gary Payton II,29,SG,71,1248,17.8,2.5,2.6,5.2,0.3,3.4,3.7,1.8
GSW,2022,Jonathan Kuminga,19,SF,70,1185,15.2,1.3,1.8,3,-1.3,-0.2,-1.5,0.1
GSW,2022,Nemanja Bjelica,33,C,71,1143,14.2,1,2.1,3,-0.9,2.3,1.4,1
GSW,2022,Juan Toscano-Anderson,28,SF,73,994,11,0.3,1.8,2,-3.3,2.4,-0.8,0.3
GSW,2022,Klay Thompson,31,SG,32,941,16.7,0.6,1.2,1.8,2.6,-1.6,1.1,0.7
GSW,2022,Moses Moody,19,SG,52,607,10.5,0.6,0.7,1.3,-1.4,-1.1,-2.5,-0.1
GSW,2022,Andre Iguodala,38,SF,31,603,12.3,0.5,1.1,1.6,-0.9,3.7,2.7,0.7
GSW,2022,Chris Chiozza,26,PG,34,372,4.4,-0.5,0.5,0,-5.7,-0.2,-6,-0.4
GSW,2022,Quinndary Weatherspoon,25,SG,11,73,12,0.1,0.1,0.2,-4.5,0.1,-4.4,0
GSW,2022,Jeff Dowtin Jr.,24,PG,4,28,9.5,0,0,0.1,-4.3,0.7,-3.6,0
HOU,2022,Jalen Green,19,SG,67,2138,12.5,0.5,0.2,0.7,-0.5,-2.4,-2.9,-0.5
HOU,2022,Christian Wood,26,C,68,2094,19.1,2.9,2,4.9,2.1,-0.4,1.6,1.9
HOU,2022,Jae'Sean Tate,26,PF,78,2056,14.3,1.9,1.1,3,-1.3,-0.5,-1.8,0.1
HOU,2022,Kevin Porter Jr.,21,PG,61,1907,13.5,0,0.8,0.8,-0.1,-1.6,-1.6,0.2
HOU,2022,Garrison Mathews,25,SG,65,1712,11,2.2,0.5,2.8,-1.3,-1,-2.3,-0.1
HOU,2022,Eric Gordon,33,SG,57,1670,12.1,1.5,-0.1,1.4,-0.1,-2.2,-2.3,-0.1
HOU,2022,KJ Martin,21,SF,79,1656,14.3,2.3,0.6,2.9,0,-1.2,-1.2,0.4
HOU,2022,Alperen Şengün,19,C,72,1489,16,0.8,1.3,2.1,-1.6,0.6,-1,0.4
HOU,2022,Josh Christopher,20,SG,74,1334,12.2,-0.4,0.7,0.3,-2.2,-1.3,-3.5,-0.5
HOU,2022,Armoni Brooks,23,SG,41,690,8.4,-0.2,0.2,0,-2.6,-1.8,-4.4,-0.4
HOU,2022,David Nwaba,29,SF,46,609,15.3,0.8,0.5,1.3,-0.6,0,-0.6,0.2
HOU,2022,Daniel Theis,29,C,26,584,10.7,0.1,0.3,0.3,-2.6,-0.9,-3.4,-0.2
HOU,2022,D.J. Augustin,34,PG,34,510,9.7,0.2,0,0.2,-1.4,-2.9,-4.3,-0.3
HOU,2022,Dennis Schröder,28,PG,15,404,11.5,0.1,0.1,0.2,-2.5,-1.9,-4.4,-0.2
HOU,2022,Daishen Nix,19,SG,24,261,8.1,-0.3,0.1,-0.2,-5.4,-1,-6.4,-0.3
HOU,2022,Usman Garuba,19,PF,24,240,12.9,0.2,0.3,0.5,-1.8,0.9,-0.9,0.1
HOU,2022,Danuel House Jr.,28,SF,16,233,6.8,-0.3,0.1,-0.2,-4.8,-0.7,-5.6,-0.2
HOU,2022,Bruno Fernando,23,C,10,94,26.5,0.2,0.1,0.3,1.3,0.2,1.5,0.1
HOU,2022,Trevelin Queen,24,SG,10,74,18.2,0.1,0.1,0.1,2.7,-0.8,1.9,0.1
IND,2022,Domantas Sabonis,25,PF,47,1632,22.2,4.4,1.3,5.7,3.6,1,4.6,2.7
IND,2022,Oshae Brissett,23,SF,67,1564,12.9,1.4,0.9,2.2,-0.5,-1.7,-2.2,-0.1
IND,2022,Chris Duarte,24,SG,55,1541,12.3,0.2,0.7,0.9,-1.2,-1.1,-2.3,-0.1
IND,2022,Justin Holiday,32,SF,49,1416,10.3,1,0.3,1.4,-0.8,-0.8,-1.7,0.1
IND,2022,Myles Turner,25,C,42,1235,17.4,1.7,1.4,3.1,0.1,1.4,1.4,1.1
IND,2022,Caris LeVert,27,SG,39,1214,16.3,1.1,0.4,1.5,1,-1.3,-0.3,0.5
IND,2022,Malcolm Brogdon,29,PG,36,1206,18,2.2,0.4,2.7,2.8,-0.5,2.3,1.3
IND,2022,Torrey Craig,31,SF,51,1034,10.8,0.8,0.4,1.2,-1.6,-0.6,-2.2,-0.1
IND,2022,Duane Washington Jr.,21,PG,48,968,10.2,-0.2,0.2,0,-1.9,-2.8,-4.7,-0.7
IND,2022,Tyrese Haliburton,21,PG,26,938,20.5,2.5,0.6,3,3.8,-1,2.8,1.1
IND,2022,Buddy Hield,29,SG,26,925,14.5,0.8,0.3,1.1,1.1,-2.2,-1.1,0.2
IND,2022,Lance Stephenson,31,PG,40,744,14.5,0.5,0.3,0.8,-1.1,-1.7,-2.8,-0.1
IND,2022,Goga Bitadze,22,C,50,729,18,1.3,0.6,1.9,-0.2,-0.6,-0.8,0.2
IND,2022,Terry Taylor,22,PF,33,714,19,2.2,0.2,2.4,2.1,-2.8,-0.6,0.2
IND,2022,T.J. McConnell,29,PG,27,652,15.1,1,0.4,1.3,-0.4,1.4,0.9,0.5
IND,2022,Jeremy Lamb,29,SF,39,613,13.4,0.5,0.4,0.9,-0.2,-0.2,-0.5,0.2
IND,2022,Keifer Sykes,28,PG,32,566,5.9,-0.5,0.1,-0.5,-4.4,-2.4,-6.9,-0.7
IND,2022,Jalen Smith,21,PF,22,543,20.2,1.3,0.4,1.7,2.9,-2.1,0.8,0.4
IND,2022,Isaiah Jackson,20,C,36,541,20.5,0.7,0.7,1.4,-1.6,0,-1.6,0
IND,2022,Kelan Martin,26,SF,27,444,9.7,-0.1,0.2,0.1,-2.4,-0.9,-3.3,-0.1
IND,2022,Brad Wanamaker,32,PG,22,293,6.5,-0.2,0.1,-0.1,-5.6,-1,-6.6,-0.3
IND,2022,Justin Anderson,28,SF,13,269,10.3,0.1,0.1,0.2,-1.7,-1.6,-3.3,-0.1
IND,2022,Tristan Thompson,30,C,4,66,12.5,0,0,0,-3.2,-3.5,-6.8,-0.1
IND,2022,Gabe York,28,SG,2,21,12.7,0,0,0,-3.7,2.2,-1.5,0
IND,2022,Reggie Perry,21,PF,1,10,4.2,0,0,0,-7.7,-1.2,-8.9,0
IND,2022,Nate Hinton,22,SG,2,2,-45.2,-0.1,0,-0.1,-28.1,-14.5,-42.6,0
IND,2022,DeJon Jarreau,24,SG,1,1,0,0,0,0,-6.5,-1.5,-8,0
IND,2022,Ahmad Caver,25,SG,1,1,76.2,0,0,0,31,5.9,36.9,0
LAC,2022,Reggie Jackson,31,SG,75,2337,12.1,-1.7,2,0.4,-1.4,-1.6,-3,-0.6
LAC,2022,Terance Mann,25,SF,81,2317,13.4,3.1,2.4,5.5,-0.8,0.2,-0.6,0.8
LAC,2022,Luke Kennard,25,SG,70,1919,13.3,2.8,1.7,4.5,0.8,-0.3,0.5,1.2
LAC,2022,Ivica Zubac,24,C,76,1852,19.2,4.3,2.9,7.2,-0.1,0.8,0.7,1.3
LAC,2022,Amir Coffey,24,SG,69,1567,13,2.3,1.5,3.8,-0.3,0,-0.3,0.7
LAC,2022,Marcus Morris,32,PF,54,1564,13.7,0.9,1.5,2.4,-0.3,-1,-1.4,0.3
LAC,2022,Nicolas Batum,33,PF,59,1463,13.5,1.6,2.1,3.7,0.5,1.9,2.3,1.6
LAC,2022,Eric Bledsoe,32,PG,54,1361,12.5,-0.5,1.8,1.3,-2.1,1.3,-0.8,0.4
LAC,2022,Isaiah Hartenstein,23,C,68,1216,22,3.3,2.2,5.5,1.4,3.1,4.5,2
LAC,2022,Paul George,31,PF,31,1077,18.6,-0.6,1.9,1.3,1.8,1.9,3.7,1.6
LAC,2022,Brandon Boston Jr.,20,SG,51,760,11.2,-0.5,0.9,0.4,-3,-0.4,-3.3,-0.3
LAC,2022,Serge Ibaka,32,C,35,538,14.9,0.3,0.8,1.1,-1.3,0.3,-1,0.1
LAC,2022,Robert Covington,31,PF,23,509,19.4,1.1,1,2.1,1.9,2.2,4.1,0.8
LAC,2022,Justise Winslow,25,PF,37,480,12.4,-0.3,0.9,0.6,-3.5,2,-1.5,0.1
LAC,2022,Xavier Moon,27,SG,10,137,16.2,0.2,0.2,0.3,-1.1,1,-0.1,0.1
LAC,2022,Keon Johnson,19,SG,15,135,9.4,-0.1,0.2,0.1,-6,0.3,-5.7,-0.1
LAC,2022,Rodney Hood,29,SF,13,128,9.3,0.1,0.1,0.2,-1.8,-0.5,-2.4,0
LAC,2022,Norman Powell,28,SG,5,125,27.1,0.6,0.1,0.7,7.8,-0.1,7.7,0.3
LAC,2022,Jay Scrubb,21,SG,18,121,9.3,-0.1,0.1,0,-4.4,-0.4,-4.8,-0.1
LAC,2022,Semi Ojeleye,27,PF,10,98,12,0.1,0.1,0.2,-1.7,-1.4,-3.1,0
LAC,2022,Wenyen Gabriel,24,PF,6,46,8.3,0,0.1,0,-6.6,-0.9,-7.5,-0.1
LAC,2022,James Ennis III,31,SF,2,28,26.3,0.1,0,0.2,3.7,0.3,4,0
LAC,2022,Moses Wright,23,PF,1,1,31.2,0,0,0,10.8,13.4,24.2,0
LAL,2022,Russell Westbrook,33,PG,78,2678,15,-0.6,2.3,1.7,-0.7,-0.9,-1.6,0.2
LAL,2022,Malik Monk,23,SG,76,2139,14.4,2.3,1.4,3.6,0.5,-1,-0.5,0.8
LAL,2022,LeBron James,37,C,56,2084,26.2,5.2,2.3,7.5,6.9,0.8,7.7,5.1
LAL,2022,Carmelo Anthony,37,PF,69,1793,14.8,2.2,1.4,3.6,0.4,-0.8,-0.5,0.7
LAL,2022,Talen Horton-Tucker,21,SG,60,1511,11,-0.2,1.2,1.1,-3.2,-0.2,-3.3,-0.5
LAL,2022,Austin Reaves,23,SG,61,1418,11.5,2.1,0.8,2.9,-1.3,-0.6,-1.9,0
LAL,2022,Avery Bradley,31,SG,62,1406,7.8,0.3,0.9,1.2,-3.5,-0.1,-3.6,-0.6
LAL,2022,Anthony Davis,28,C,40,1404,23.9,2.6,2,4.5,2.6,1.2,3.8,2
LAL,2022,Stanley Johnson,25,PF,48,1094,10.5,0.9,0.9,1.8,-2.8,0.1,-2.7,-0.2
LAL,2022,Dwight Howard,36,C,60,971,18.2,2.2,1.3,3.5,-0.2,0,-0.2,0.4
LAL,2022,Wayne Ellington,34,SG,43,810,9.9,0.6,0.4,1,-0.7,-0.6,-1.4,0.1
LAL,2022,Kent Bazemore,32,SF,39,545,6,-0.4,0.5,0.1,-5.1,0.8,-4.3,-0.3
LAL,2022,Trevor Ariza,36,SF,24,462,7,-0.2,0.4,0.2,-3.3,-0.2,-3.4,-0.2
LAL,2022,DeAndre Jordan,33,C,32,408,17.5,0.7,0.6,1.3,-1.5,0.9,-0.6,0.2
LAL,2022,D.J. Augustin,34,PG,21,373,9.7,0.5,0.1,0.6,-1,-1.6,-2.6,-0.1
LAL,2022,Wenyen Gabriel,24,PF,19,311,13.1,0.4,0.2,0.6,-3.3,-2.3,-5.7,-0.3
LAL,2022,Rajon Rondo,35,PG,18,289,6.5,-0.6,0.3,-0.3,-4.8,0.3,-4.5,-0.2
LAL,2022,Isaiah Thomas,32,PG,4,101,3.2,-0.2,0,-0.2,-6,-2.5,-8.5,-0.2
LAL,2022,Mason Jones,23,SG,4,51,17.8,0.2,0,0.2,-1.2,0.3,-0.9,0
LAL,2022,Darren Collison,34,PG,3,37,-0.2,-0.1,0,-0.1,-10,-0.9,-10.9,-0.1
LAL,2022,Mac McClung,23,SG,1,22,4.7,0,0,0,-8.6,-0.2,-8.8,0
LAL,2022,Chaundee Brown Jr.,23,SF,2,21,-8.7,-0.1,0,-0.1,-11.6,-5,-16.6,-0.1
LAL,2022,Jay Huff,23,C,4,20,0.6,-0.1,0,0,-8.3,0.9,-7.4,0
LAL,2022,Sekou Doumbouya,21,PF,2,16,40.7,0,0.1,0.1,8.8,10,18.8,0.1
LAL,2022,Jemerrio Jones,26,SF,2,15,14.8,0,0,0.1,-1.1,0.1,-1,0
MEM,2022,Desmond Bane,23,SG,76,2266,17.6,4.5,2.7,7.2,2.5,0.3,2.7,2.7
MEM,2022,Jaren Jackson Jr.,22,PF,78,2126,17,1.7,3.7,5.4,-0.9,0.8,-0.1,1
MEM,2022,Steven Adams,28,C,76,1999,17.6,3.8,3,6.8,1,1,2,2
MEM,2022,Ja Morant,22,PG,57,1889,24.4,4.6,2.1,6.7,6.2,-0.1,6.1,3.9
MEM,2022,De'Anthony Melton,23,SG,73,1657,15.2,0.9,2.8,3.7,0.3,1.6,1.9,1.6
MEM,2022,Tyus Jones,25,PG,73,1549,16.5,3.4,1.6,5.1,1.2,0.5,1.7,1.4
MEM,2022,Kyle Anderson,28,PF,69,1484,14.4,1,2.5,3.5,-0.9,2.1,1.2,1.2
MEM,2022,Ziaire Williams,20,SF,62,1346,9.7,1.1,1.1,2.2,-2.4,-0.6,-3,-0.3
MEM,2022,John Konchar,25,SG,72,1292,14,2.4,1.8,4.2,0.2,1.3,1.5,1.2
MEM,2022,Brandon Clarke,25,PF,64,1246,23.7,4.4,1.9,6.3,3.1,1.1,4.2,2
MEM,2022,Dillon Brooks,26,SF,32,885,15.5,0.7,0.9,1.6,-1,-0.8,-1.8,0
MEM,2022,Xavier Tillman Sr.,23,PF,53,701,15.1,0.6,1.2,1.8,-1.1,1.8,0.7,0.5
MEM,2022,Killian Tillie,23,C,36,461,7.6,-0.1,0.6,0.6,-3.8,1.1,-2.7,-0.1
MEM,2022,Santi Aldama,21,PF,32,360,10.2,-0.1,0.4,0.3,-4.2,-1.5,-5.7,-0.3
MEM,2022,Jarrett Culver,22,SG,37,338,8.7,-0.4,0.5,0.1,-5.7,0.3,-5.4,-0.3
MEM,2022,Yves Pons,22,SF,12,71,5.9,0,0.1,0,-4.9,-1.7,-6.6,-0.1
MEM,2022,Sam Merrill,25,SG,6,58,7.5,0,0,0,-2.2,-3.4,-5.6,-0.1
MEM,2022,Dakota Mathias,26,SG,6,16,11,0,0,0,-1.4,1.7,0.3,0
MEM,2022,Shaq Buchanan,25,SG,2,10,0.6,-0.1,0,0,-11,0.3,-10.7,0
MEM,2022,DaQuan Jeffries,24,SG,3,9,8.4,0,0,0,-5.8,0.9,-4.9,0
MEM,2022,Xavier Sneed,24,SF,2,8,-7.1,0,0,0,-14.5,-5.5,-19.9,0
MEM,2022,Jon Teske,24,C,3,8,1.5,0,0,0,-8.5,3.7,-4.8,0
MEM,2022,Tyrell Terry,21,PG,2,3,20,0,0,0,-3.4,2.5,-1,0
MIA,2022,Tyler Herro,22,SG,66,2151,16.2,1.3,2.4,3.8,1.6,-0.9,0.7,1.5
MIA,2022,Kyle Lowry,35,PG,63,2133,15,3.7,2.7,6.4,1.1,0.8,2,2.1
MIA,2022,Duncan Robinson,27,SG,79,2043,10.6,1.9,2,3.9,-0.3,-0.3,-0.6,0.7
MIA,2022,P.J. Tucker,36,PF,71,1981,11.3,2.4,2.6,5,-0.8,1.4,0.6,1.3
MIA,2022,Jimmy Butler,32,SF,57,1931,23.6,6.2,2.9,9.2,4.5,1.9,6.3,4
MIA,2022,Bam Adebayo,24,C,56,1825,21.8,3.6,3.5,7.2,1.7,2.1,3.8,2.7
MIA,2022,Gabe Vincent,25,PG,68,1589,10.6,0.7,1.9,2.5,-1.9,0.5,-1.4,0.2
